entity,tier,layer,pc1,pc2,method
nematode,T5,0,-0.017426125705242157,-9.32004165649414,pca_entity_mean
oak tree,T6,0,1.1830377578735352,-5.631960391998291,pca_entity_mean
octopus,T4,0,3.817415475845337,-1.0281944274902344,pca_entity_mean
patient,T1,0,12.234020233154297,6.847123622894287,pca_entity_mean
pig,T2,0,-3.0824382305145264,16.99028205871582,pca_entity_mean
pigeon,T3,0,0.19953201711177826,7.191169738769531,pca_entity_mean
prisoner,T1,0,12.39184284210205,11.077818870544434,pca_entity_mean
rabbit,T2,0,-5.120084285736084,11.760157585144043,pca_entity_mean
rat,T2,0,0.3865460157394409,10.873316764831543,pca_entity_mean
refugee,T1,0,10.08393669128418,6.692216873168945,pca_entity_mean
river,T6,0,2.4664909839630127,4.460250377655029,pca_entity_mean
rock,T6,0,6.175909996032715,-9.64141845703125,pca_entity_mean
salmon,T3,0,-25.82801628112793,6.410560131072998,pca_entity_mean
seaweed,T6,0,-0.1863456815481186,-6.482297897338867,pca_entity_mean
shrimp,T4,0,-29.820751190185547,-7.475363731384277,pca_entity_mean
snake,T3,0,-9.888655662536621,7.414211750030518,pca_entity_mean
soldier,T1,0,11.02390193939209,5.098972320556641,pca_entity_mean
squid,T4,0,6.188157558441162,-4.74567174911499,pca_entity_mean
statue,T6,0,9.398663520812988,-2.769564628601074,pca_entity_mean
table,T6,0,11.2467622756958,-2.8172013759613037,pca_entity_mean
teenager,T1,0,14.354011535644531,5.647658348083496,pca_entity_mean
trout,T3,0,-24.75567054748535,7.3521623611450195,pca_entity_mean
tuna,T3,0,7.156354904174805,-5.94526481628418,pca_entity_mean
whale,T2,0,-12.634966850280762,16.9481258392334,pca_entity_mean
woman,T1,0,13.31123161315918,2.363409996032715,pca_entity_mean
woodlouse,T5,0,7.636229991912842,-6.722419738769531,pca_entity_mean
worker,T1,0,11.159958839416504,-0.6581540107727051,pca_entity_mean
zebrafish,T3,0,-21.51291847229004,13.824681282043457,pca_entity_mean
ant,T5,1,3.03792667388916,0.6019737720489502,pca_entity_mean
aphid,T5,1,6.429799556732178,7.555588245391846,pca_entity_mean
bacterium,T6,1,-1.1617674827575684,7.720786094665527,pca_entity_mean
bee,T4,1,-8.959004402160645,4.787046909332275,pca_entity_mean
beetle,T5,1,1.5888630151748657,9.96091079711914,pca_entity_mean
bumblebee,T4,1,8.372838020324707,7.18604850769043,pca_entity_mean
chicken,T3,1,-14.289101600646973,-3.468831777572632,pca_entity_mean
child,T1,1,11.011560440063477,-17.154205322265625,pca_entity_mean
chimpanzee,T2,1,8.212140083312988,4.051753044128418,pca_entity_mean
cloud,T6,1,11.327897071838379,7.9682183265686035,pca_entity_mean
cockroach,T5,1,8.641036987304688,6.528198719024658,pca_entity_mean
cow,T2,1,-3.1982181072235107,-12.948064804077148,pca_entity_mean
crab,T4,1,-24.21990203857422,10.486797332763672,pca_entity_mean
crayfish,T4,1,4.789026737213135,5.553582191467285,pca_entity_mean
crow,T3,1,1.5451233386993408,0.36789125204086304,pca_entity_mean
dog,T2,1,-3.1836936473846436,-15.555204391479492,pca_entity_mean
dolphin,T2,1,3.4790587425231934,1.780418038368225,pca_entity_mean
earthworm,T5,1,5.398288726806641,7.982227325439453,pca_entity_mean
elderly person,T1,1,12.637622833251953,-5.736227035522461,pca_entity_mean
elephant,T2,1,-8.460281372070312,-14.570127487182617,pca_entity_mean
fly,T5,1,-2.319338798522949,3.7600276470184326,pca_entity_mean
frog,T3,1,-18.73139190673828,-8.796667098999023,pca_entity_mean
gecko,T3,1,9.55743408203125,7.345282077789307,pca_entity_mean
horse,T2,1,-3.303563117980957,-15.832743644714355,pca_entity_mean
infant,T1,1,5.637773036956787,-22.385753631591797,pca_entity_mean
lobster,T4,1,3.3893258571624756,10.92382526397705,pca_entity_mean
mantis shrimp,T4,1,0.39141324162483215,10.649802207946777,pca_entity_mean
mite,T5,1,12.155959129333496,7.608532905578613,pca_entity_mean
moss,T6,1,-7.038057327270508,20.627460479736328,pca_entity_mean
moth,T5,1,-11.254940032958984,11.989068031311035,pca_entity_mean
mushroom,T6,1,-12.633408546447754,16.613170623779297,pca_entity_mean
mussel,T4,1,6.674967288970947,9.813192367553711,pca_entity_mean
nematode,T5,1,2.138472080230713,10.33602523803711,pca_entity_mean
oak tree,T6,1,4.397266387939453,6.2989373207092285,pca_entity_mean
octopus,T4,1,4.178550720214844,3.132948875427246,pca_entity_mean
patient,T1,1,11.056087493896484,-11.990140914916992,pca_entity_mean
pig,T2,1,-9.847321510314941,-14.384355545043945,pca_entity_mean
pigeon,T3,1,-2.072357654571533,-4.385777473449707,pca_entity_mean
prisoner,T1,1,8.643887519836426,-17.348085403442383,pca_entity_mean
rabbit,T2,1,-12.36218547821045,-11.7431001663208,pca_entity_mean
rat,T2,1,-8.791059494018555,-13.573362350463867,pca_entity_mean
refugee,T1,1,8.140998840332031,-14.09901237487793,pca_entity_mean
river,T6,1,3.0094730854034424,-2.0235776901245117,pca_entity_mean
rock,T6,1,8.723504066467285,9.682754516601562,pca_entity_mean
salmon,T3,1,-24.38113784790039,1.6109638214111328,pca_entity_mean
seaweed,T6,1,3.6367311477661133,10.185425758361816,pca_entity_mean
shrimp,T4,1,-24.188312530517578,11.678516387939453,pca_entity_mean
snake,T3,1,-10.96692180633545,-4.3421311378479,pca_entity_mean
soldier,T1,1,9.728987693786621,-8.000722885131836,pca_entity_mean
squid,T4,1,7.348251819610596,5.655690670013428,pca_entity_mean
statue,T6,1,9.035544395446777,0.7791961431503296,pca_entity_mean
table,T6,1,12.704610824584961,2.5082480907440186,pca_entity_mean
teenager,T1,1,11.34488582611084,-13.70164966583252,pca_entity_mean
trout,T3,1,-23.21040153503418,-0.9568697214126587,pca_entity_mean
tuna,T3,1,8.43558120727539,6.690639019012451,pca_entity_mean
whale,T2,1,-11.144484519958496,-6.285702705383301,pca_entity_mean
woman,T1,1,12.676748275756836,-7.562806606292725,pca_entity_mean
woodlouse,T5,1,9.614163398742676,7.619401931762695,pca_entity_mean
worker,T1,1,11.62077522277832,-3.170217275619507,pca_entity_mean
zebrafish,T3,1,-24.995691299438477,-8.025123596191406,pca_entity_mean
ant,T5,2,1.8988934755325317,2.7593936920166016,pca_entity_mean
aphid,T5,2,3.5458571910858154,8.951251983642578,pca_entity_mean
bacterium,T6,2,-0.6899571418762207,5.912912368774414,pca_entity_mean
bee,T4,2,-9.517014503479004,3.695838689804077,pca_entity_mean
beetle,T5,2,0.0074003953486680984,10.277755737304688,pca_entity_mean
bumblebee,T4,2,7.20223331451416,9.564009666442871,pca_entity_mean
chicken,T3,2,-13.508919715881348,-6.662245750427246,pca_entity_mean
child,T1,2,14.61487865447998,-16.220413208007812,pca_entity_mean
chimpanzee,T2,2,7.319859981536865,5.302901268005371,pca_entity_mean
cloud,T6,2,7.896586894989014,10.972164154052734,pca_entity_mean
cockroach,T5,2,7.100672245025635,8.54187297821045,pca_entity_mean
cow,T2,2,-1.5101410150527954,-13.191222190856934,pca_entity_mean
crab,T4,2,-22.594728469848633,5.030264854431152,pca_entity_mean
crayfish,T4,2,3.4507973194122314,7.603253364562988,pca_entity_mean
crow,T3,2,-0.5132027268409729,0.9273878335952759,pca_entity_mean
dog,T2,2,-1.1752578020095825,-17.407512664794922,pca_entity_mean
dolphin,T2,2,2.9669573307037354,3.0543389320373535,pca_entity_mean
earthworm,T5,2,3.229458808898926,9.161174774169922,pca_entity_mean
elderly person,T1,2,15.55574893951416,-4.88110876083374,pca_entity_mean
elephant,T2,2,-5.800545692443848,-14.876065254211426,pca_entity_mean
fly,T5,2,-3.7773687839508057,3.9288697242736816,pca_entity_mean
frog,T3,2,-16.704757690429688,-10.207780838012695,pca_entity_mean
gecko,T3,2,7.383294105529785,9.241744995117188,pca_entity_mean
horse,T2,2,-0.7945443987846375,-17.03763771057129,pca_entity_mean
infant,T1,2,9.432153701782227,-21.034725189208984,pca_entity_mean
lobster,T4,2,-0.3609645366668701,11.594148635864258,pca_entity_mean
mantis shrimp,T4,2,-0.4242742657661438,10.540593147277832,pca_entity_mean
mite,T5,2,9.535406112670898,11.284156799316406,pca_entity_mean
moss,T6,2,-10.666274070739746,18.036035537719727,pca_entity_mean
moth,T5,2,-10.715482711791992,10.238727569580078,pca_entity_mean
mushroom,T6,2,-15.053046226501465,12.802526473999023,pca_entity_mean
mussel,T4,2,4.219873428344727,11.720500946044922,pca_entity_mean
nematode,T5,2,-0.3798849582672119,10.477210998535156,pca_entity_mean
oak tree,T6,2,2.9041969776153564,5.625056266784668,pca_entity_mean
octopus,T4,2,2.708087921142578,5.200687408447266,pca_entity_mean
patient,T1,2,14.812159538269043,-12.978987693786621,pca_entity_mean
pig,T2,2,-9.454145431518555,-16.64300537109375,pca_entity_mean
pigeon,T3,2,-3.574251174926758,-5.738998889923096,pca_entity_mean
prisoner,T1,2,13.247637748718262,-14.144377708435059,pca_entity_mean
rabbit,T2,2,-11.482650756835938,-13.267352104187012,pca_entity_mean
rat,T2,2,-7.554940700531006,-14.391256332397461,pca_entity_mean
refugee,T1,2,11.237411499023438,-10.110722541809082,pca_entity_mean
river,T6,2,1.7539535760879517,-1.03745436668396,pca_entity_mean
rock,T6,2,5.334802627563477,10.579781532287598,pca_entity_mean
salmon,T3,2,-24.653947830200195,-1.7083842754364014,pca_entity_mean
seaweed,T6,2,1.3236953020095825,12.042388916015625,pca_entity_mean
shrimp,T4,2,-22.439983367919922,5.6305155754089355,pca_entity_mean
snake,T3,2,-10.634661674499512,-6.624448299407959,pca_entity_mean
soldier,T1,2,13.06597900390625,-8.254583358764648,pca_entity_mean
squid,T4,2,5.246834754943848,9.057909965515137,pca_entity_mean
statue,T6,2,6.868098735809326,2.098238706588745,pca_entity_mean
table,T6,2,12.270291328430176,4.258057117462158,pca_entity_mean
teenager,T1,2,15.789995193481445,-12.708688735961914,pca_entity_mean
trout,T3,2,-21.146032333374023,-3.785019636154175,pca_entity_mean
tuna,T3,2,5.892916679382324,8.727869033813477,pca_entity_mean
whale,T2,2,-10.477489471435547,-7.636334419250488,pca_entity_mean
woman,T1,2,16.607677459716797,-7.853745460510254,pca_entity_mean
woodlouse,T5,2,8.398993492126465,9.019789695739746,pca_entity_mean
worker,T1,2,14.150162696838379,-3.4217469692230225,pca_entity_mean
zebrafish,T3,2,-21.368549346923828,-12.035527229309082,pca_entity_mean
ant,T5,3,2.726846694946289,3.367473840713501,pca_entity_mean
aphid,T5,3,4.577903747558594,8.717193603515625,pca_entity_mean
bacterium,T6,3,1.3393223285675049,4.001516819000244,pca_entity_mean
bee,T4,3,12.110031127929688,-4.136735439300537,pca_entity_mean
beetle,T5,3,8.561814308166504,7.231902122497559,pca_entity_mean
bumblebee,T4,3,0.5654917359352112,11.928569793701172,pca_entity_mean
chicken,T3,3,7.321346282958984,-11.644895553588867,pca_entity_mean
child,T1,3,-21.863475799560547,-6.823770999908447,pca_entity_mean
chimpanzee,T2,3,-2.6394381523132324,7.094232559204102,pca_entity_mean
cloud,T6,3,-4.190830230712891,14.191916465759277,pca_entity_mean
cockroach,T5,3,1.2861303091049194,10.456615447998047,pca_entity_mean
cow,T2,3,-4.772761344909668,-12.91737174987793,pca_entity_mean
crab,T4,3,20.936508178710938,-4.8651652336120605,pca_entity_mean
crayfish,T4,3,2.4325006008148193,9.983264923095703,pca_entity_mean
crow,T3,3,1.0650891065597534,2.0229921340942383,pca_entity_mean
dog,T2,3,-7.7595953941345215,-15.50055980682373,pca_entity_mean
dolphin,T2,3,-0.2345060408115387,3.791306257247925,pca_entity_mean
earthworm,T5,3,2.686358690261841,8.335602760314941,pca_entity_mean
elderly person,T1,3,-18.379709243774414,1.884550929069519,pca_entity_mean
elephant,T2,3,-2.4134583473205566,-14.48078727722168,pca_entity_mean
fly,T5,3,5.149157524108887,0.1110614761710167,pca_entity_mean
frog,T3,3,9.491008758544922,-15.64022445678711,pca_entity_mean
gecko,T3,3,-0.4756978750228882,11.890276908874512,pca_entity_mean
horse,T2,3,-8.649492263793945,-16.237913131713867,pca_entity_mean
infant,T1,3,-19.996845245361328,-12.62258243560791,pca_entity_mean
lobster,T4,3,9.078100204467773,9.322745323181152,pca_entity_mean
mantis shrimp,T4,3,6.416764259338379,9.939772605895996,pca_entity_mean
mite,T5,3,-0.927408754825592,13.45464038848877,pca_entity_mean
moss,T6,3,14.316851615905762,11.204543113708496,pca_entity_mean
moth,T5,3,15.265003204345703,1.8000882863998413,pca_entity_mean
mushroom,T6,3,15.533918380737305,5.226242542266846,pca_entity_mean
mussel,T4,3,4.725164890289307,12.204448699951172,pca_entity_mean
nematode,T5,3,8.75448226928711,6.299920558929443,pca_entity_mean
oak tree,T6,3,-0.627612829208374,6.196150779724121,pca_entity_mean
octopus,T4,3,2.5132431983947754,6.8453288078308105,pca_entity_mean
patient,T1,3,-20.930858612060547,-4.437315464019775,pca_entity_mean
pig,T2,3,0.11289936304092407,-20.05868148803711,pca_entity_mean
pigeon,T3,3,0.7468399405479431,-9.035717010498047,pca_entity_mean
prisoner,T1,3,-19.613113403320312,-4.3804450035095215,pca_entity_mean
rabbit,T2,3,3.897094964981079,-17.59942054748535,pca_entity_mean
rat,T2,3,0.11004026979207993,-15.668266296386719,pca_entity_mean
refugee,T1,3,-15.709884643554688,-0.7922590374946594,pca_entity_mean
river,T6,3,-3.9832515716552734,0.8905537128448486,pca_entity_mean
rock,T6,3,-0.5118039846420288,14.216080665588379,pca_entity_mean
salmon,T3,3,18.19256019592285,-14.898406028747559,pca_entity_mean
seaweed,T6,3,4.909173011779785,10.070652961730957,pca_entity_mean
shrimp,T4,3,21.4245662689209,-4.801590442657471,pca_entity_mean
snake,T3,3,7.0475172996521,-10.091558456420898,pca_entity_mean
soldier,T1,3,-16.570053100585938,0.22452402114868164,pca_entity_mean
squid,T4,3,3.5398902893066406,9.785608291625977,pca_entity_mean
statue,T6,3,-7.584817409515381,6.515157222747803,pca_entity_mean
table,T6,3,-10.223730087280273,11.156386375427246,pca_entity_mean
teenager,T1,3,-22.800548553466797,-3.6920886039733887,pca_entity_mean
trout,T3,3,15.811848640441895,-14.690421104431152,pca_entity_mean
tuna,T3,3,0.7342174649238586,10.223352432250977,pca_entity_mean
whale,T2,3,4.066454887390137,-13.061060905456543,pca_entity_mean
woman,T1,3,-20.957611083984375,1.8584511280059814,pca_entity_mean
woodlouse,T5,3,-0.8584108948707581,12.493313789367676,pca_entity_mean
worker,T1,3,-15.796977996826172,4.275478363037109,pca_entity_mean
zebrafish,T3,3,11.025794982910156,-21.1346492767334,pca_entity_mean
ant,T5,4,5.972342491149902,1.2319930791854858,pca_entity_mean
aphid,T5,4,4.657276153564453,7.121042728424072,pca_entity_mean
bacterium,T6,4,-2.6483912467956543,10.820448875427246,pca_entity_mean
bee,T4,4,13.335798263549805,-2.785284996032715,pca_entity_mean
beetle,T5,4,9.076607704162598,6.4260711669921875,pca_entity_mean
bumblebee,T4,4,1.1223843097686768,8.55005931854248,pca_entity_mean
chicken,T3,4,9.600884437561035,-10.702662467956543,pca_entity_mean
child,T1,4,-22.409631729125977,-9.323553085327148,pca_entity_mean
chimpanzee,T2,4,-2.710146188735962,1.3951746225357056,pca_entity_mean
cloud,T6,4,-6.4319987297058105,14.747265815734863,pca_entity_mean
cockroach,T5,4,2.6998789310455322,6.805625915527344,pca_entity_mean
cow,T2,4,0.9726972579956055,-18.134279251098633,pca_entity_mean
crab,T4,4,21.022245407104492,-1.473900318145752,pca_entity_mean
crayfish,T4,4,2.8185176849365234,9.584172248840332,pca_entity_mean
crow,T3,4,5.157467365264893,-2.158055305480957,pca_entity_mean
dog,T2,4,-4.267253398895264,-18.168716430664062,pca_entity_mean
dolphin,T2,4,0.32980668544769287,0.9098260402679443,pca_entity_mean
earthworm,T5,4,2.2427642345428467,8.391324996948242,pca_entity_mean
elderly person,T1,4,-21.036174774169922,-0.7341606020927429,pca_entity_mean
elephant,T2,4,3.521543502807617,-20.27737045288086,pca_entity_mean
fly,T5,4,5.237368583679199,1.363114833831787,pca_entity_mean
frog,T3,4,11.084068298339844,-11.969884872436523,pca_entity_mean
gecko,T3,4,-0.9620562195777893,9.187195777893066,pca_entity_mean
horse,T2,4,-2.577829599380493,-20.834518432617188,pca_entity_mean
infant,T1,4,-19.83868408203125,-15.636983871459961,pca_entity_mean
lobster,T4,4,11.027514457702637,8.02099895477295,pca_entity_mean
mantis shrimp,T4,4,4.912363052368164,9.66242504119873,pca_entity_mean
mite,T5,4,-1.9381718635559082,12.185684204101562,pca_entity_mean
moss,T6,4,8.76213264465332,18.2596492767334,pca_entity_mean
moth,T5,4,12.208410263061523,4.882968902587891,pca_entity_mean
mushroom,T6,4,11.223639488220215,12.024884223937988,pca_entity_mean
mussel,T4,4,6.011090278625488,11.18750286102295,pca_entity_mean
nematode,T5,4,5.778072357177734,7.513436317443848,pca_entity_mean
oak tree,T6,4,-0.010063309222459793,7.1769280433654785,pca_entity_mean
octopus,T4,4,4.199521064758301,4.796885967254639,pca_entity_mean
patient,T1,4,-22.941301345825195,-4.626375675201416,pca_entity_mean
pig,T2,4,6.478907585144043,-22.95462989807129,pca_entity_mean
pigeon,T3,4,6.005539894104004,-14.588671684265137,pca_entity_mean
prisoner,T1,4,-24.075843811035156,-5.0465087890625,pca_entity_mean
rabbit,T2,4,7.909995079040527,-17.08330535888672,pca_entity_mean
rat,T2,4,4.715457916259766,-16.03213882446289,pca_entity_mean
refugee,T1,4,-20.469463348388672,0.4777044653892517,pca_entity_mean
river,T6,4,-6.816836833953857,5.6036505699157715,pca_entity_mean
rock,T6,4,-4.863944053649902,17.588294982910156,pca_entity_mean
salmon,T3,4,16.882417678833008,-7.81037712097168,pca_entity_mean
seaweed,T6,4,3.596475839614868,13.169053077697754,pca_entity_mean
shrimp,T4,4,18.345829010009766,2.103034734725952,pca_entity_mean
snake,T3,4,9.608311653137207,-8.650647163391113,pca_entity_mean
soldier,T1,4,-20.780811309814453,-0.5472604632377625,pca_entity_mean
squid,T4,4,5.446405410766602,5.912469387054443,pca_entity_mean
statue,T6,4,-9.601079940795898,6.842068195343018,pca_entity_mean
table,T6,4,-10.238542556762695,10.18256664276123,pca_entity_mean
teenager,T1,4,-26.169105529785156,-3.390200614929199,pca_entity_mean
trout,T3,4,14.663864135742188,-7.259914398193359,pca_entity_mean
tuna,T3,4,2.5941007137298584,8.479049682617188,pca_entity_mean
whale,T2,4,6.0251054763793945,-13.228973388671875,pca_entity_mean
woman,T1,4,-23.503314971923828,0.6671215891838074,pca_entity_mean
woodlouse,T5,4,-0.7414885759353638,10.730637550354004,pca_entity_mean
worker,T1,4,-20.140663146972656,3.0327720642089844,pca_entity_mean
zebrafish,T3,4,9.926044464111328,-13.614705085754395,pca_entity_mean
ant,T5,5,6.5296950340271,5.450235843658447,pca_entity_mean
aphid,T5,5,7.040314197540283,7.301288604736328,pca_entity_mean
bacterium,T6,5,-4.0833353996276855,9.081160545349121,pca_entity_mean
bee,T4,5,13.714599609375,-0.6810884475708008,pca_entity_mean
beetle,T5,5,9.853754997253418,7.687366485595703,pca_entity_mean
bumblebee,T4,5,1.4301159381866455,8.102364540100098,pca_entity_mean
chicken,T3,5,11.480598449707031,-11.407272338867188,pca_entity_mean
child,T1,5,-23.26314926147461,-10.225123405456543,pca_entity_mean
chimpanzee,T2,5,-3.0125503540039062,1.3587437868118286,pca_entity_mean
cloud,T6,5,-7.282485485076904,14.14687728881836,pca_entity_mean
cockroach,T5,5,3.7284326553344727,5.803349018096924,pca_entity_mean
cow,T2,5,2.0338361263275146,-20.638635635375977,pca_entity_mean
crab,T4,5,21.485761642456055,0.17460601031780243,pca_entity_mean
crayfish,T4,5,4.240767955780029,9.909797668457031,pca_entity_mean
crow,T3,5,3.4138991832733154,0.3186979293823242,pca_entity_mean
dog,T2,5,-3.224365234375,-20.372589111328125,pca_entity_mean
dolphin,T2,5,-0.24275889992713928,0.5845726728439331,pca_entity_mean
earthworm,T5,5,2.3706531524658203,7.0248494148254395,pca_entity_mean
elderly person,T1,5,-21.45122718811035,-1.54185950756073,pca_entity_mean
elephant,T2,5,4.6451592445373535,-19.05935287475586,pca_entity_mean
fly,T5,5,6.955193996429443,1.7801085710525513,pca_entity_mean
frog,T3,5,11.31353759765625,-10.487890243530273,pca_entity_mean
gecko,T3,5,0.3797091245651245,9.836729049682617,pca_entity_mean
horse,T2,5,-1.0256332159042358,-21.798866271972656,pca_entity_mean
infant,T1,5,-19.688764572143555,-17.31289291381836,pca_entity_mean
lobster,T4,5,11.797101974487305,7.515968322753906,pca_entity_mean
mantis shrimp,T4,5,5.933041095733643,10.071577072143555,pca_entity_mean
mite,T5,5,-1.3419559001922607,12.15152645111084,pca_entity_mean
moss,T6,5,6.932408809661865,18.4476375579834,pca_entity_mean
moth,T5,5,12.463342666625977,7.222070693969727,pca_entity_mean
mushroom,T6,5,8.789196014404297,12.904189109802246,pca_entity_mean
mussel,T4,5,7.31455659866333,10.806273460388184,pca_entity_mean
nematode,T5,5,6.713729381561279,7.602572441101074,pca_entity_mean
oak tree,T6,5,-1.0981528759002686,6.122469902038574,pca_entity_mean
octopus,T4,5,4.74686861038208,4.889674186706543,pca_entity_mean
patient,T1,5,-25.20867919921875,-5.6807756423950195,pca_entity_mean
pig,T2,5,8.506841659545898,-24.956594467163086,pca_entity_mean
pigeon,T3,5,8.39798355102539,-16.5643253326416,pca_entity_mean
prisoner,T1,5,-25.02745246887207,-3.8612449169158936,pca_entity_mean
rabbit,T2,5,9.386866569519043,-16.86594581604004,pca_entity_mean
rat,T2,5,6.255869388580322,-15.332134246826172,pca_entity_mean
refugee,T1,5,-21.199081420898438,2.600327491760254,pca_entity_mean
river,T6,5,-7.954025745391846,4.768736839294434,pca_entity_mean
rock,T6,5,-7.3902812004089355,17.62506866455078,pca_entity_mean
salmon,T3,5,15.939017295837402,-6.726067543029785,pca_entity_mean
seaweed,T6,5,2.2218918800354004,12.19623851776123,pca_entity_mean
shrimp,T4,5,18.733318328857422,2.436939001083374,pca_entity_mean
snake,T3,5,8.586419105529785,-7.405474662780762,pca_entity_mean
soldier,T1,5,-22.953628540039062,-0.8693230748176575,pca_entity_mean
squid,T4,5,5.439143180847168,5.328269958496094,pca_entity_mean
statue,T6,5,-11.899880409240723,8.722673416137695,pca_entity_mean
table,T6,5,-12.406500816345215,10.435829162597656,pca_entity_mean
teenager,T1,5,-27.6920166015625,-4.729919910430908,pca_entity_mean
trout,T3,5,15.257832527160645,-7.354275226593018,pca_entity_mean
tuna,T3,5,3.6902027130126953,6.703380584716797,pca_entity_mean
whale,T2,5,5.57936954498291,-12.413739204406738,pca_entity_mean
woman,T1,5,-25.600780487060547,-1.5383044481277466,pca_entity_mean
woodlouse,T5,5,0.6921716332435608,10.934605598449707,pca_entity_mean
worker,T1,5,-22.825634002685547,2.3028504848480225,pca_entity_mean
zebrafish,T3,5,11.879233360290527,-12.525860786437988,pca_entity_mean
ant,T5,6,8.032211303710938,5.888404846191406,pca_entity_mean
aphid,T5,6,7.717501163482666,8.37057876586914,pca_entity_mean
bacterium,T6,6,-5.4581990242004395,10.875113487243652,pca_entity_mean
bee,T4,6,13.217490196228027,-0.5355502963066101,pca_entity_mean
beetle,T5,6,10.127226829528809,7.084537029266357,pca_entity_mean
bumblebee,T4,6,2.9574062824249268,7.608459949493408,pca_entity_mean
chicken,T3,6,10.134662628173828,-14.083501815795898,pca_entity_mean
child,T1,6,-23.777189254760742,-8.04377269744873,pca_entity_mean
chimpanzee,T2,6,-0.9107672572135925,0.9235497713088989,pca_entity_mean
cloud,T6,6,-7.272517204284668,14.56491470336914,pca_entity_mean
cockroach,T5,6,5.044683456420898,5.49348258972168,pca_entity_mean
cow,T2,6,-0.4967687427997589,-20.560022354125977,pca_entity_mean
crab,T4,6,20.6942195892334,-0.3130374550819397,pca_entity_mean
crayfish,T4,6,5.331243515014648,9.110129356384277,pca_entity_mean
crow,T3,6,4.120532035827637,-0.13922278583049774,pca_entity_mean
dog,T2,6,-5.922445297241211,-20.128524780273438,pca_entity_mean
dolphin,T2,6,1.2420159578323364,-0.08014173060655594,pca_entity_mean
earthworm,T5,6,2.3908350467681885,6.053534507751465,pca_entity_mean
elderly person,T1,6,-21.228124618530273,0.25174593925476074,pca_entity_mean
elephant,T2,6,4.210287570953369,-19.364665985107422,pca_entity_mean
fly,T5,6,6.92861795425415,1.7741873264312744,pca_entity_mean
frog,T3,6,11.876263618469238,-11.28873348236084,pca_entity_mean
gecko,T3,6,1.3362919092178345,9.73853874206543,pca_entity_mean
horse,T2,6,-3.697005271911621,-22.112760543823242,pca_entity_mean
infant,T1,6,-20.82792091369629,-14.147103309631348,pca_entity_mean
lobster,T4,6,12.084331512451172,6.203890800476074,pca_entity_mean
mantis shrimp,T4,6,7.793981075286865,9.406511306762695,pca_entity_mean
mite,T5,6,-1.1025556325912476,11.50326919555664,pca_entity_mean
moss,T6,6,7.350780963897705,18.331331253051758,pca_entity_mean
moth,T5,6,12.925844192504883,7.136270046234131,pca_entity_mean
mushroom,T6,6,8.455771446228027,12.162997245788574,pca_entity_mean
mussel,T4,6,9.389739990234375,10.159647941589355,pca_entity_mean
nematode,T5,6,6.522906303405762,7.909067153930664,pca_entity_mean
oak tree,T6,6,-0.4204936921596527,4.724270343780518,pca_entity_mean
octopus,T4,6,4.969076633453369,3.4899580478668213,pca_entity_mean
patient,T1,6,-26.109495162963867,-4.724053859710693,pca_entity_mean
pig,T2,6,6.2744903564453125,-26.56760597229004,pca_entity_mean
pigeon,T3,6,7.742072582244873,-18.114076614379883,pca_entity_mean
prisoner,T1,6,-25.803192138671875,-2.455725908279419,pca_entity_mean
rabbit,T2,6,7.823993682861328,-17.87284278869629,pca_entity_mean
rat,T2,6,4.866727352142334,-16.16929817199707,pca_entity_mean
refugee,T1,6,-21.098817825317383,6.175788402557373,pca_entity_mean
river,T6,6,-6.531431674957275,5.227695465087891,pca_entity_mean
rock,T6,6,-7.520589351654053,16.816604614257812,pca_entity_mean
salmon,T3,6,15.586336135864258,-7.070458889007568,pca_entity_mean
seaweed,T6,6,2.771144390106201,12.882925987243652,pca_entity_mean
shrimp,T4,6,18.403879165649414,2.4091897010803223,pca_entity_mean
snake,T3,6,8.181458473205566,-7.150224685668945,pca_entity_mean
soldier,T1,6,-23.775310516357422,-0.43527132272720337,pca_entity_mean
squid,T4,6,6.724380016326904,4.9533162117004395,pca_entity_mean
statue,T6,6,-11.661056518554688,8.178210258483887,pca_entity_mean
table,T6,6,-12.088539123535156,8.852829933166504,pca_entity_mean
teenager,T1,6,-28.67296600341797,-2.4796853065490723,pca_entity_mean
trout,T3,6,14.936811447143555,-6.54050350189209,pca_entity_mean
tuna,T3,6,4.526636123657227,5.0436835289001465,pca_entity_mean
whale,T2,6,4.801324367523193,-10.45263957977295,pca_entity_mean
woman,T1,6,-25.274681091308594,-1.0195152759552002,pca_entity_mean
woodlouse,T5,6,2.142077922821045,11.101819038391113,pca_entity_mean
worker,T1,6,-22.41471290588379,3.306535482406616,pca_entity_mean
zebrafish,T3,6,12.429540634155273,-11.864095687866211,pca_entity_mean
ant,T5,7,8.090166091918945,-6.32811164855957,pca_entity_mean
aphid,T5,7,9.274778366088867,-8.779580116271973,pca_entity_mean
bacterium,T6,7,-2.825788974761963,-11.906835556030273,pca_entity_mean
bee,T4,7,13.03754711151123,0.7113820910453796,pca_entity_mean
beetle,T5,7,11.38310718536377,-7.206302165985107,pca_entity_mean
bumblebee,T4,7,3.6219844818115234,-8.034756660461426,pca_entity_mean
chicken,T3,7,7.903251647949219,13.831412315368652,pca_entity_mean
child,T1,7,-24.834148406982422,7.963359832763672,pca_entity_mean
chimpanzee,T2,7,0.3128363788127899,-1.5508891344070435,pca_entity_mean
